190	0.2379s	91.2951%	6283	6283
191	0.2541s	91.2957%	6280	6280
192	0.2411s	91.2963%	6280	6280
193	0.2424s	91.2970%	6256	6256
194	0.2385s	91.2977%	6256	6256
195	0.2414s	91.2986%	6215	6215
196	2139.5193s	92.9904%	8610	15332
197	0.2458s	92.9506%	8396	8396
198	0.2087s	92.9135%	8299	8299
199	0.2250s	92.8736%	8487	8487
200	0.2414s	92.8341%	8511	8511
201	0.2526s	92.7951%	8521	8521
202	0.2212s	92.7613%	8268	8268
203	0.2605s	92.7306%	8133	8133
204	0.2302s	92.6993%	8212	8212
205	0.2173s	92.6706%	8081	8081
