93	0.1886s	83.9750%	5983	5983
94	0.1709s	84.0004%	6067	6067
95	0.1637s	84.0244%	6160	6160
96	0.1420s	84.0420%	6584	6584
97	0.1600s	84.0490%	7474	7474
98	0.1793s	84.0501%	7880	7880
99	0.1199s	84.0358%	8463	8463
100	0.1409s	84.0135%	8629	8629
101	0.1199s	83.9821%	9125	9125
102	0.1545s	83.9417%	9676	9676
103	0.1912s	83.8984%	9564	9564
104	0.2088s	83.8461%	10003	10003
105	0.1614s	83.7970%	9632	9632
106	0.1165s	83.7400%	9773	9773
107	0.1258s	83.6813%	9889	9889
108	0.1358s	83.6268%	9721	9721
109	0.1457s	83.5641%	10348	10348
110	0.1389s	83.4948%	10454	10454
111	0.1395s	83.4176%	11074	11074
112	0.1567s	83.3522%	11350	11350
113	0.1597s	83.2897%	11221	11221
114	0.1282s	83.2366%	11338	11338
115	0.1398s	83.1886%	11161	11161
116	0.1405s	83.1359%	11559	11559
117	0.1487s	83.0787%	11836	11836
118	0.1372s	83.0186%	11817	11817
119	0.1254s	82.9650%	11742	11742
120	0.1635s	82.9155%	11299	11299
121	0.1229s	82.8700%	11320	11320
122	0.1314s	82.8210%	11389	11389
123	0.1178s	82.7709%	11085	11085
124	0.1163s	82.7284%	10930	10930
125	0.1360s	82.6878%	10775	10775
126	0.1608s	82.6385%	11074	11074
127	101.4212s	87.9027%	7006	24835
128	0.1462s	88.0521%	6901	6901
129	0.1335s	88.0900%	6870	6870
130	0.1164s	88.1272%	6845	6845
131	0.1250s	88.1637%	6823	6823
132	0.1211s	88.1997%	6801	6801
133	0.1203s	88.2350%	6781	6781
134	0.1216s	88.2696%	6765	6765
135	0.1225s	88.3035%	6752	6752
136	0.1394s	88.3362%	6777	6777
137	0.1588s	88.3671%	6843	6843
138	0.1249s	88.3971%	6853	6853
139	0.1423s	88.4257%	6899	6899
140	0.1571s	88.4536%	6896	6896
141	0.1463s	88.4808%	6909	6909
142	0.1674s	88.5070%	6942	6942
143	0.1343s	88.5323%	6966	6966
144	0.1371s	88.5566%	7007	7007
145	0.1315s	88.5792%	7084	7084
146	0.1318s	88.5979%	7319	7319
147	0.1635s	88.6157%	7346	7346
148	0.1239s	88.6332%	7343	7343
149	0.1193s	88.6490%	7429	7429
150	0.1404s	88.6632%	7516	7516
151	0.1224s	88.6739%	7732	7732
152	0.1290s	88.6785%	8141	8141
153	0.1638s	88.6772%	8521	8521
154	0.1423s	88.6698%	8925	8925
155	0.1675s	88.6631%	8899	8899
156	0.1588s	88.6572%	8876	8876
157	0.1795s	88.6519%	8856	8856
158	0.1453s	88.6457%	8929	8929
159	0.1403s	88.6355%	9201	9201
160	0.1255s	88.6241%	9297	9297
161	0.1343s	88.6109%	9437	9437
162	0.1248s	88.5963%	9553	9553
163	0.1338s	88.5817%	9578	9578
164	0.1394s	88.5670%	9614	9614
165	0.1417s	88.5530%	9595	9595
166	0.1399s	88.5430%	9361	9361
167	0.1326s	88.5374%	9086	9086
168	0.1462s	88.5330%	9007	9007
169	0.1474s	88.5302%	8908	8908
170	0.1429s	88.5281%	8848	8848
171	0.1314s	88.5265%	8816	8816
172	0.1311s	88.5248%	8823	8823
173	0.1459s	88.5234%	8804	8804
174	0.1337s	88.5221%	8791	8791
175	0.1335s	88.5209%	8771	8771
176	0.1497s	88.5201%	8746	8746
177	0.1411s	88.5197%	8712	8712
178	0.1320s	88.5197%	8681	8681
179	0.1504s	88.5200%	8646	8646
180	0.1323s	88.5208%	8606	8606
181	0.1518s	88.5219%	8569	8569
182	0.1356s	88.5233%	8545	8545
183	0.1513s	88.5250%	8514	8514
184	0.1363s	88.5269%	8501	8501
185	0.1372s	88.5289%	8476	8476
186	0.1429s	88.5311%	8463	8463
187	0.1408s	88.5333%	8454	8454
188	0.1376s	88.5358%	8423	8423
189	0.1390s	88.5383%	8415	8415
190	0.1514s	88.5409%	8399	8399
191	0.1847s	88.5436%	8386	8386
192	0.1721s	88.5465%	8365	8365
193	0.1595s	88.5494%	8351	8351
194	0.1416s	88.5524%	8342	8342
195	0.2119s	88.5554%	8326	8326
196	107.0264s	89.7693%	12566	17519
197	0.1581s	89.8010%	12263	12263
198	0.1463s	89.7461%	12088	12088
199	0.1467s	89.6916%	12097	12097
200	0.1438s	89.6399%	11984	11984
201	0.1615s	89.5912%	11849	11849
202	0.1870s	89.5480%	11597	11597
203	0.1840s	89.5082%	11440	11440
204	0.1640s	89.4699%	11393	11393
205	0.1555s	89.4343%	11258	11258
