71	0.1114s	84.3800%	5557	5557
72	0.1128s	84.3986%	5402	5402
73	0.1153s	84.4193%	5260	5260
74	0.1185s	84.4438%	5195	5195
75	0.1158s	84.4701%	5032	5032
76	0.1129s	84.4990%	4895	4895
77	0.1112s	84.5299%	4823	4823
78	0.1217s	84.5632%	4790	4790
79	0.1148s	84.6040%	5063	5063
80	0.1253s	84.6456%	5100	5100
81	0.1158s	84.6843%	5267	5267
82	0.1132s	84.7181%	5468	5468
83	0.1207s	84.7555%	5309	5309
84	0.1187s	84.7932%	5218	5218
85	0.1226s	84.8306%	5039	5039
86	0.1193s	84.8676%	5010	5010
87	0.1215s	84.9050%	4978	4978
88	0.1176s	84.9421%	4892	4892
89	0.1229s	84.9788%	4807	4807
90	0.1335s	85.0154%	4698	4698
91	0.1261s	85.0519%	4682	4682
92	0.1205s	85.0883%	4717	4717
93	0.1294s	85.1254%	4676	4676
94	0.1343s	85.1630%	4825	4825
95	0.1299s	85.1994%	4998	4998
96	0.1317s	85.2327%	5532	5532
97	0.1208s	85.2635%	6487	6487
98	0.1698s	85.2866%	6717	6717
99	0.1455s	85.2987%	7031	7031
100	0.1318s	85.3017%	7118	7118
101	0.1375s	85.2958%	7506	7506
102	0.1221s	85.2838%	7941	7941
103	0.1249s	85.2618%	7832	7832
104	0.1301s	85.2348%	8068	8068
105	0.1387s	85.2115%	7745	7745
106	0.1423s	85.1829%	8006	8006
107	0.1268s	85.1403%	8525	8525
108	0.1326s	85.0932%	8412	8412
109	0.1345s	85.0405%	8813	8813
110	0.1266s	84.9853%	8683	8683
111	0.1285s	84.9201%	9133	9133
112	0.1449s	84.8579%	9524	9524
113	0.1295s	84.7946%	9360	9360
114	0.1297s	84.7364%	9537	9537
115	0.1352s	84.6826%	9288	9288
116	0.1362s	84.6359%	9816	9816
117	0.1259s	84.5776%	10213	10213
118	0.1303s	84.5102%	10234	10234
119	0.1338s	84.4501%	10270	10270
120	0.1280s	84.4010%	9718	9718
121	0.1324s	84.3644%	9783	9783
122	0.1418s	84.3228%	10333	10333
123	0.1324s	84.2738%	10131	10131
124	0.1627s	84.2298%	9878	9878
125	0.1425s	84.1843%	9363	9363
126	0.1439s	84.1374%	9562	9562
127	534.2413s	90.6420%	6341	17226
128	0.1526s	90.6892%	6282	6282
129	0.1537s	90.7031%	6238	6238
130	0.1610s	90.7173%	6198	6198
131	0.1648s	90.7319%	6162	6162
132	0.1624s	90.7466%	6130	6130
133	0.1545s	90.7614%	6100	6100
134	0.1553s	90.7764%	6073	6073
135	0.1422s	90.7913%	6052	6052
136	0.1680s	90.8054%	6080	6080
137	0.1528s	90.8180%	6141	6141
138	0.1502s	90.8303%	6146	6146
139	0.1647s	90.8415%	6191	6191
140	0.1801s	90.8525%	6188	6188
141	0.1451s	90.8629%	6212	6212
142	0.1494s	90.8723%	6262	6262
143	0.1640s	90.8812%	6287	6287
144	0.1744s	90.8898%	6293	6293
145	0.1618s	90.8973%	6351	6351
146	0.1484s	90.9014%	6549	6549
147	0.1760s	90.9050%	6572	6572
148	0.1610s	90.9084%	6574	6574
149	0.1624s	90.9099%	6684	6684
150	0.1749s	90.9100%	6769	6769
151	0.1689s	90.9070%	6958	6958
152	0.1543s	90.8967%	7412	7412
153	0.1788s	90.8805%	7773	7773
154	0.1596s	90.8589%	8106	8106
155	0.1693s	90.8398%	7996	7996
156	0.1538s	90.8242%	7830	7830
157	0.1760s	90.8094%	7810	7810
158	0.1509s	90.7937%	7887	7887
159	0.1627s	90.7741%	8142	8142
160	0.1756s	90.7544%	8177	8177
161	0.1781s	90.7345%	8215	8215
162	0.1682s	90.7145%	8246	8246
163	0.1830s	90.6954%	8222	8222
164	0.1857s	90.6768%	8223	8223
165	0.1870s	90.6591%	8186	8186
166	0.1714s	90.6452%	7986	7986
167	0.1721s	90.6357%	7735	7735
168	0.1837s	90.6278%	7642	7642
169	0.1829s	90.6212%	7560	7560
170	0.1849s	90.6157%	7498	7498
171	0.1638s	90.6109%	7447	7447
172	0.1796s	90.6067%	7404	7404
173	0.1560s	90.6033%	7349	7349
174	0.1962s	90.6006%	7290	7290
175	0.1740s	90.5986%	7233	7233
176	0.1788s	90.5974%	7174	7174
177	0.1890s	90.5967%	7117	7117
178	0.1746s	90.5966%	7071	7071
179	0.1632s	90.5971%	7016	7016
180	0.1897s	90.5981%	6964	6964
181	0.1925s	90.5996%	6916	6916
182	0.1810s	90.6014%	6878	6878
183	0.1794s	90.6035%	6836	6836
184	0.1966s	90.6058%	6815	6815
185	0.1587s	90.6083%	6782	6782
186	0.1942s	90.6109%	6768	6768
187	0.1871s	90.6132%	6771	6771
188	0.1960s	90.6158%	6742	6742
189	0.2014s	90.6182%	6749	6749
190	0.1913s	90.6206%	6732	6732
191	0.1855s	90.6229%	6732	6732
192	0.1879s	90.6252%	6722	6722
193	0.1973s	90.6276%	6705	6705
194	0.1759s	90.6299%	6701	6701
195	0.1993s	90.6323%	6673	6673
196	572.7670s	92.1830%	10361	15730
197	0.1771s	92.1551%	10107	10107
198	0.1850s	92.1015%	9975	9975
199	0.1762s	92.0475%	10025	10025
200	0.1849s	91.9957%	9954	9954
201	0.1826s	91.9460%	9887	9887
202	0.1802s	91.9007%	9698	9698
203	0.2172s	91.8585%	9575	9575
204	0.2009s	91.8166%	9612	9612
205	0.1907s	91.7778%	9457	9457
