78	0.0411s	81.4688%	8298	8298
79	0.0391s	81.4793%	8284	8284
80	0.0407s	81.4910%	8269	8269
81	0.0391s	81.5045%	8265	8265
82	0.0398s	81.5170%	8376	8376
83	0.0424s	81.5314%	8373	8373
84	0.0446s	81.5480%	8371	8371
85	0.0420s	81.5649%	8266	8266
86	0.0416s	81.5816%	8227	8227
87	0.0442s	81.5990%	8159	8159
88	0.0424s	81.6166%	8087	8087
89	0.0442s	81.6348%	8020	8020
90	0.0401s	81.6531%	7941	7941
91	0.0428s	81.6706%	7907	7907
92	0.0439s	81.6867%	7891	7891
93	0.0428s	81.7028%	7839	7839
94	0.0663s	81.7165%	7876	7876
95	0.0455s	81.7287%	7932	7932
96	0.0509s	81.7356%	8324	8324
97	0.0474s	81.7333%	9141	9141
98	0.0481s	81.7258%	9483	9483
99	0.0458s	81.7107%	9835	9835
100	0.0476s	81.6919%	9971	9971
101	0.0461s	81.6660%	10394	10394
102	0.0448s	81.6289%	10923	10923
103	0.0455s	81.5931%	10857	10857
104	0.0462s	81.5525%	11201	11201
105	0.0454s	81.5138%	11154	11154
106	0.0461s	81.4678%	11539	11539
107	0.0472s	81.4152%	11936	11936
108	0.0461s	81.3656%	11871	11871
109	0.0473s	81.3172%	12184	12184
110	0.0475s	81.2723%	12152	12152
111	0.0475s	81.2307%	12468	12468
112	0.0483s	81.1792%	13074	13074
113	0.0475s	81.1189%	13332	13332
114	0.0490s	81.0510%	13697	13697
115	0.0618s	80.9839%	13595	13595
116	0.0484s	80.9131%	13874	13874
117	0.0482s	80.8422%	13816	13816
118	0.0484s	80.7705%	13729	13729
119	0.0485s	80.7010%	13584	13584
120	0.0524s	80.6376%	13199	13199
121	0.0562s	80.5779%	12958	12958
122	0.0595s	80.5212%	12690	12690
123	0.0497s	80.4672%	12550	12550
124	0.0502s	80.4171%	12392	12392
125	0.0500s	80.3712%	12130	12130
126	0.0583s	80.3258%	12034	12034
127	8.8912s	84.1268%	8795	27929
128	0.0473s	84.3627%	8325	8325
129	0.0445s	84.4246%	8128	8128
130	0.0446s	84.4868%	8021	8021
131	0.0467s	84.5485%	7954	7954
132	0.0453s	84.6094%	7907	7907
133	0.0462s	84.6693%	7871	7871
134	0.0469s	84.7281%	7850	7850
135	0.0464s	84.7856%	7834	7834
136	0.0517s	84.8417%	7834	7834
137	0.0487s	84.8959%	7875	7875
138	0.0474s	84.9487%	7889	7889
139	0.0472s	84.9998%	7919	7919
140	0.0474s	85.0497%	7922	7922
141	0.0469s	85.0980%	7965	7965
142	0.0467s	85.1445%	8037	8037
143	0.0478s	85.1897%	8067	8067
144	0.0510s	85.2341%	8068	8068
145	0.0561s	85.2771%	8092	8092
146	0.0528s	85.3177%	8207	8207
147	0.0544s	85.3571%	8223	8223
148	0.0584s	85.3953%	8244	8244
149	0.0539s	85.4314%	8356	8356
150	0.0549s	85.4657%	8430	8430
151	0.0552s	85.4961%	8681	8681
152	0.0586s	85.5199%	9147	9147
153	0.0612s	85.5382%	9522	9522
154	0.0564s	85.5493%	10047	10047
155	0.0545s	85.5613%	9985	9985
156	0.0547s	85.5752%	9838	9838
157	0.0551s	85.5897%	9794	9794
158	0.0572s	85.6029%	9864	9864
159	0.0552s	85.6130%	10088	10088
160	0.0552s	85.6221%	10154	10154
161	0.0544s	85.6305%	10207	10207
162	0.0561s	85.6383%	10247	10247
163	0.0712s	85.6461%	10239	10239
164	0.0576s	85.6535%	10274	10274
165	0.0579s	85.6609%	10266	10266
166	0.0567s	85.6711%	10057	10057
167	0.0588s	85.6837%	9879	9879
168	0.0667s	85.6967%	9832	9832
169	0.0685s	85.7102%	9773	9773
170	0.0596s	85.7242%	9722	9722
171	0.0583s	85.7381%	9695	9695
172	0.0582s	85.7516%	9710	9710
173	0.0591s	85.7650%	9696	9696
174	0.0697s	85.7782%	9685	9685
175	0.0591s	85.7913%	9664	9664
176	0.0602s	85.8045%	9639	9639
177	0.0603s	85.8178%	9600	9600
178	0.0612s	85.8313%	9565	9565
179	0.0618s	85.8448%	9529	9529
180	0.0629s	85.8585%	9495	9495
181	0.0596s	85.8723%	9460	9460
182	0.0610s	85.8861%	9434	9434
183	0.0592s	85.8999%	9406	9406
184	0.0673s	85.9137%	9382	9382
185	0.0600s	85.9276%	9350	9350
186	0.0604s	85.9415%	9321	9321
187	0.0625s	85.9553%	9309	9309
188	0.0639s	85.9692%	9279	9279
189	0.0737s	85.9829%	9269	9269
190	0.0640s	85.9965%	9249	9249
191	0.0636s	86.0100%	9238	9238
192	0.0638s	86.0236%	9207	9207
193	0.0617s	86.0371%	9186	9186
194	0.0635s	86.0505%	9174	9174
195	0.0610s	86.0637%	9161	9161
196	9.4620s	86.7172%	15822	21226
197	0.0637s	86.7798%	15592	15592
198	0.0580s	86.7134%	15408	15408
199	0.0665s	86.6485%	15360	15360
200	0.0690s	86.5866%	15245	15245
201	0.0710s	86.5285%	15068	15068
202	0.0685s	86.4760%	14808	14808
203	0.0710s	86.4272%	14636	14636
204	0.0836s	86.3810%	14532	14532
205	0.0692s	86.3372%	14411	14411
